DateTime,vuser,Tests,Errors,Mean_Test_Time_(ms),Test_Time_Standard_Deviation_(ms),TPS,Mean_response_length,Response_bytes_per_second,Response_errors,Mean_time_to_resolve_host,Mean_time_to_establish_connection,Mean_time_to_first_byte
2025-02-28 06:42:03,380,99,0,7500.081,3754.874,49.5,80.354,3977.5,0,0,0.424,6496.949
2025-02-28 06:42:05,380,89,0,7734.528,3737.613,44.5,80.404,3578,0,0,0.483,6737.753
2025-02-28 06:42:07,380,98,0,7633.541,3851.712,49,80.388,3939,0,0,0.367,6628.51
2025-02-28 06:42:09,380,98,0,7901.653,3720.673,49,80.378,3938.5,0,0,0.418,6896.051
2025-02-28 06:42:11,382,97,0,7624.959,3855.857,48.5,80.464,3902.5,0,0,0.32,6618.66
2025-02-28 06:42:13,390,94,0,8071.947,3783.878,47,80.511,3784,0,0,0.489,7071.33
2025-02-28 06:42:15,390,98,0,8108.01,3806.679,49,80.449,3942,0,0,0.398,7106.582
2025-02-28 06:42:17,390,92,0,7549.772,4097.496,46,80.272,3692.5,0,0,0.37,6545.554
2025-02-28 06:42:19,393,237,0,8074.266,3829.861,118.5,80.371,9524,0,0,0.367,5542.574
2025-02-28 06:42:21,400,100,0,8011.37,4144.346,50,80.48,4024,0,0,0.41,4937.43
2025-02-28 06:42:23,400,100,0,8208.09,4060.304,50,80.13,4006.5,0,0,0.45,5085.04
2025-02-28 06:42:25,400,92,0,8213.598,4036.139,46,80.402,3698.5,0,0,0.467,5114.804
2025-02-28 06:42:27,400,99,0,8569.414,3715.052,49.5,80.343,3977,0,0,0.455,7572.515
2025-02-28 06:42:29,406,94,0,8110.957,3935.032,47,80.468,3782,0,0,0.351,7112.447
2025-02-28 06:42:31,410,100,0,7830.63,4241.084,50,80.58,4029,0,0,0.29,6824.81
2025-02-28 06:42:33,410,95,0,8209.558,4063.323,47.5,80.411,3819.5,0,0,0.411,7203.158
2025-02-28 06:42:35,410,102,0,8509.706,3828.285,51,80.49,4105,0,0,0.373,7502.127
2025-02-28 06:42:37,410,93,0,7990.828,4237.654,46.5,80.323,3735,0,0,0.43,7000.097
2025-02-28 06:42:39,416,98,0,8253.378,4128.403,49,80.48,3943.5,0,0,0.327,7248.276
2025-02-28 06:42:41,420,96,0,8572.979,4123.443,48,80.406,3859.5,0,0,0.302,7552.75
2025-02-28 06:42:43,420,98,0,8501.357,4157.769,49,80.235,3931.5,0,0,0.327,7499.449
2025-02-28 06:42:45,420,89,0,8840.416,3965.295,44.5,80.326,3574.5,0,0,0.404,7824.348
2025-02-28 06:42:47,420,106,0,8507.057,4146.965,53,80.5,4266.5,0,0,0.349,7511.708
2025-02-28 06:42:49,430,211,0,7795.18,4582.519,105.5,80.336,8475.5,0,0,0.417,5313.095
2025-02-28 06:42:51,430,102,0,8300.363,4879.168,51,80.235,4092,0,0,0.382,5404.029
2025-02-28 06:42:53,430,93,0,9132.645,4542.13,46.5,80.344,3736,0,0,0.323,6024.978
2025-02-28 06:42:55,430,102,0,8960.775,4638.091,51,80.392,4100,0,0,0.5,5897.029
2025-02-28 06:42:57,440,96,0,8823.146,4774.996,48,80.479,3863,0,0,0.323,6487.115
2025-02-28 06:42:59,440,99,0,8905.859,4825.291,49.5,80.384,3979,0,0,0.354,7902.131
2025-02-28 06:43:01,440,92,0,9013.065,4523.035,46,80.326,3695,0,0,0.337,8009.185
2025-02-28 06:43:03,440,96,0,8773.99,4618.788,48,80.385,3858.5,0,0,0.354,7778.125
2025-02-28 06:43:05,440,100,0,8556.03,4772.834,50,80.43,4021.5,0,0,0.43,7545.36
2025-02-28 06:43:07,450,98,0,9052.571,4567.579,49,80.367,3938,0,0,0.347,8057.082
2025-02-28 06:43:09,450,100,0,9116.1,4683.059,50,80.5,4025,0,0,0.37,8110.5
2025-02-28 06:43:11,450,100,0,9352.58,4573.273,50,80.59,4029.5,0,0,0.4,8342.58
2025-02-28 06:43:13,450,102,0,9148.667,4645.231,51,80.441,4102.5,0,0,0.373,8146.814
2025-02-28 06:43:15,450,96,0,9333.49,4436.662,48,80.396,3859,0,0,0.385,8319.969
2025-02-28 06:43:17,460,103,0,8672.913,4572.544,51.5,80.427,4142,0,0,0.417,7671.155
2025-02-28 06:43:19,460,225,0,9072.898,4583.615,112.5,80.396,9044.5,0,0,0.4,6286.542
2025-02-28 06:43:21,460,101,0,9393.139,4317.454,50.5,80.564,4068.5,0,0,0.396,6229.95
2025-02-28 06:43:23,463,102,0,8715.765,4736.438,51,80.431,4102,0,0,0.441,5734.706
2025-02-28 06:43:25,470,97,0,8929.515,4682.938,48.5,80.371,3898,0,0,0.392,5908.598
2025-02-28 06:43:27,470,105,0,9533.295,4523.637,52.5,80.59,4231,0,0,0.314,7376.562
2025-02-28 06:43:29,470,96,0,9306.583,4653.518,48,80.583,3868,0,0,0.365,8292.292
2025-02-28 06:43:31,470,96,0,9074.719,4794.525,48,80.292,3854,0,0,0.385,8070.146
2025-02-28 06:43:33,473,101,0,9371.653,4687.382,50.5,80.386,4059.5,0,0,0.356,8369.673
2025-02-28 06:43:35,480,93,0,9395.258,4692.203,46.5,80.387,3738,0,0,0.409,8387.516
2025-02-28 06:43:37,480,102,0,9465.765,4824.918,51,80.382,4099.5,0,0,0.451,8457.941
2025-02-28 06:43:39,480,96,0,9591.177,4839.584,48,80.479,3863,0,0,0.375,8592.25
2025-02-28 06:43:41,480,100,0,9869.37,4738.695,50,80.4,4020,0,0,0.38,8865.65
2025-02-28 06:43:43,481,93,0,9446.258,4985.486,46.5,80.419,3739.5,0,0,0.269,8449.258
2025-02-28 06:43:45,490,96,0,9472.01,5037.624,48,80.5,3864,0,0,0.375,8477.5
2025-02-28 06:43:47,490,111,0,10159.198,4812.826,55.5,80.351,4459.5,0,0,0.423,9161.297
2025-02-28 06:43:49,490,229,0,10001.878,4951.829,114.5,80.358,9201,0,0,0.367,6967.838
2025-02-28 06:43:51,500,102,0,9658.598,5075.852,51,80.608,4111,0,0,0.373,6593.843
2025-02-28 06:43:53,500,93,0,9661.011,5119.133,46.5,80.441,3740.5,0,0,0.376,6629.086
2025-02-28 06:43:55,500,105,0,9799.019,5195.1,52.5,80.676,4235.5,0,0,0.333,6749.638
2025-02-28 06:43:57,500,95,0,10357.484,4870.827,47.5,80.6,3828.5,0,0,0.295,7730.147
2025-02-28 06:43:59,500,102,0,9612.186,5284.309,51,80.471,4104,0,0,0.324,8602.529
2025-02-28 06:44:01,500,106,0,10374.311,4812.927,53,80.66,4275,0,0,0.415,9372.991
2025-02-28 06:44:03,500,94,0,9783.479,5166.702,47,80.5,3783.5,0,0,0.362,8782.511
2025-02-28 06:44:05,500,96,0,9895.438,5300.022,48,80.573,3867.5,0,0,0.344,8887.292
2025-02-28 06:44:07,500,101,0,10286.257,5073.375,50.5,80.455,4063,0,0,0.317,9285.743
2025-02-28 06:44:09,500,94,0,10349.872,5046.981,47,80.372,3777.5,0,0,0.457,9357.053
